,data_year,Aggravated Assault,All Other Offenses (Except Traffic),Arson,Burglary,Curfew and Loitering Law Violations,Disorderly Conduct,Driving Under the Influence,Drug Abuse Violations - Grand Total,Drunkenness,Embezzlement,Forgery and Counterfeiting,Fraud,Gambling - Total,Human Trafficking - Commercial Sex Acts,Human Trafficking - Involuntary Servitude,Larceny - Theft,Liquor Laws,Manslaughter by Negligence,Motor Vehicle Theft,Murder and Nonnegligent Manslaughter,Offenses Against the Family and Children,Prostitution and Commercialized Vice,Rape,Robbery,Simple Assault,"Stolen Property: Buying, Receiving, Possessing",Suspicion,Vagrancy,Vandalism,"Weapons: Carrying, Possessing, Etc.","Sex Offenses (Except Rape, and Prostitution and Commercialized Vice)",ori_number
3,2020.0,870.0,1203.0,10.0,521.0,0.0,28.0,743.0,1949.0,460.0,11.0,13.0,50.0,10.0,0.0,0.0,168.0,8.0,4.0,116.0,50.0,5.0,24.0,21.0,218.0,1192.0,581.0,0.0,15.0,295.0,495.0,66.0,CA0150200
4,2022.0,1211.0,1325.0,11.0,546.0,0.0,210.0,768.0,1383.0,319.0,6.0,10.0,75.0,0.0,3.0,0.0,264.0,4.0,12.0,194.0,54.0,4.0,23.0,22.0,291.0,1073.0,904.0,0.0,8.0,336.0,705.0,69.0,CA0150200
0,2017.0,89.0,354.0,0.0,51.0,0.0,5.0,49.0,179.0,37.0,0.0,6.0,8.0,0.0,0.0,0.0,13.0,6.0,1.0,9.0,1.0,0.0,3.0,0.0,18.0,128.0,44.0,0.0,0.0,22.0,40.0,7.0,CA0150300
1,2018.0,97.0,458.0,3.0,45.0,0.0,5.0,31.0,236.0,45.0,0.0,3.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,36.0,6.0,1.0,3.0,0.0,17.0,118.0,21.0,0.0,2.0,10.0,46.0,7.0,CA0150300
2,2019.0,77.0,734.0,3.0,35.0,0.0,7.0,37.0,226.0,34.0,0.0,5.0,5.0,0.0,0.0,0.0,9.0,1.0,1.0,19.0,3.0,2.0,0.0,1.0,11.0,140.0,16.0,0.0,0.0,27.0,32.0,15.0,CA0150300
3,2020.0,45.0,685.0,7.0,23.0,0.0,1.0,28.0,178.0,18.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,2.0,0.0,10.0,2.0,1.0,0.0,3.0,7.0,73.0,8.0,0.0,2.0,10.0,15.0,9.0,CA0150300
4,2021.0,3.0,65.0,0.0,0.0,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,5.0,0.0,CA0150300
5,2022.0,23.0,378.0,3.0,5.0,0.0,47.0,46.0,67.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,17.0,6.0,0.0,9.0,0.0,0.0,0.0,3.0,8.0,86.0,12.0,0.0,0.0,17.0,40.0,2.0,CA0150300
0,2017.0,46.0,78.0,0.0,0.0,0.0,0.0,91.0,149.0,11.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,31.0,2.0,0.0,1.0,3.0,17.0,2.0,CA0150500
1,2018.0,35.0,90.0,0.0,7.0,0.0,0.0,84.0,94.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,3.0,44.0,4.0,0.0,0.0,6.0,20.0,4.0,CA0150500
2,2019.0,42.0,102.0,0.0,4.0,0.0,0.0,57.0,94.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,4.0,50.0,1.0,0.0,0.0,3.0,17.0,2.0,CA0150500
3,2020.0,39.0,72.0,0.0,14.0,0.0,1.0,46.0,93.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,42.0,7.0,0.0,0.0,12.0,13.0,0.0,CA0150500
4,2022.0,33.0,405.0,0.0,0.0,0.0,7.0,40.0,80.0,12.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,47.0,9.0,0.0,0.0,10.0,21.0,4.0,CA0150500
0,2017.0,143.0,788.0,0.0,76.0,45.0,6.0,86.0,413.0,94.0,0.0,8.0,3.0,0.0,0.0,0.0,31.0,9.0,0.0,20.0,0.0,0.0,0.0,6.0,6.0,155.0,10.0,0.0,4.0,31.0,52.0,11.0,CA0150600
1,2018.0,137.0,797.0,2.0,74.0,17.0,35.0,92.0,328.0,93.0,1.0,6.0,12.0,0.0,0.0,0.0,25.0,14.0,0.0,17.0,2.0,0.0,0.0,2.0,7.0,184.0,9.0,0.0,1.0,28.0,43.0,10.0,CA0150600
2,2019.0,120.0,849.0,1.0,58.0,0.0,29.0,105.0,342.0,91.0,3.0,1.0,4.0,5.0,0.0,0.0,20.0,0.0,0.0,10.0,3.0,0.0,0.0,2.0,4.0,129.0,5.0,0.0,1.0,23.0,37.0,6.0,CA0150600
3,2020.0,164.0,975.0,4.0,55.0,0.0,15.0,108.0,389.0,30.0,2.0,3.0,4.0,0.0,0.0,0.0,25.0,6.0,0.0,17.0,1.0,0.0,0.0,0.0,9.0,135.0,7.0,0.0,4.0,23.0,34.0,22.0,CA0150600
4,2021.0,3.0,60.0,0.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,2.0,0.0,CA0150600
5,2022.0,50.0,627.0,0.0,34.0,0.0,27.0,85.0,124.0,0.0,1.0,7.0,20.0,0.0,0.0,0.0,37.0,2.0,0.0,9.0,3.0,0.0,0.0,0.0,8.0,122.0,19.0,0.0,0.0,28.0,30.0,0.0,CA0150600
0,2017.0,42.0,348.0,1.0,21.0,1.0,0.0,52.0,173.0,40.0,1.0,4.0,9.0,0.0,0.0,0.0,10.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,75.0,15.0,0.0,2.0,8.0,17.0,3.0,CA0150700
1,2018.0,51.0,345.0,0.0,14.0,0.0,0.0,53.0,160.0,34.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,64.0,13.0,0.0,0.0,10.0,13.0,7.0,CA0150700
2,2019.0,65.0,350.0,0.0,15.0,0.0,5.0,71.0,185.0,43.0,1.0,8.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,78.0,9.0,0.0,1.0,10.0,12.0,3.0,CA0150700
3,2020.0,53.0,592.0,2.0,22.0,0.0,0.0,105.0,247.0,61.0,0.0,2.0,3.0,0.0,0.0,0.0,18.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,7.0,70.0,17.0,0.0,1.0,4.0,19.0,0.0,CA0150700
4,2022.0,57.0,682.0,1.0,17.0,0.0,26.0,48.0,142.0,32.0,1.0,1.0,6.0,0.0,0.0,0.0,16.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,72.0,13.0,0.0,0.0,6.0,26.0,4.0,CA0150700
0,2017.0,31.0,253.0,1.0,17.0,0.0,9.0,25.0,116.0,54.0,0.0,3.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,4.0,22.0,11.0,0.0,0.0,5.0,12.0,3.0,CA0150800
1,2018.0,22.0,304.0,0.0,16.0,0.0,2.0,28.0,106.0,53.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,4.0,30.0,7.0,0.0,3.0,1.0,19.0,2.0,CA0150800
2,2019.0,24.0,220.0,0.0,13.0,0.0,1.0,91.0,103.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,48.0,15.0,0.0,7.0,8.0,17.0,5.0,CA0150800
3,2020.0,18.0,278.0,1.0,9.0,0.0,3.0,78.0,132.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,3.0,34.0,14.0,0.0,0.0,10.0,16.0,5.0,CA0150800
4,2022.0,23.0,156.0,1.0,6.0,0.0,47.0,62.0,78.0,42.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,33.0,11.0,0.0,0.0,13.0,21.0,7.0,CA0150800
0,2017.0,29.0,116.0,1.0,23.0,0.0,1.0,16.0,152.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,3.0,46.0,6.0,0.0,0.0,8.0,23.0,5.0,CA0150900
1,2018.0,58.0,155.0,2.0,23.0,0.0,5.0,14.0,133.0,25.0,1.0,1.0,2.0,0.0,0.0,0.0,12.0,3.0,0.0,9.0,0.0,1.0,0.0,0.0,7.0,48.0,16.0,0.0,0.0,6.0,29.0,13.0,CA0150900
2,2019.0,62.0,155.0,0.0,41.0,0.0,4.0,34.0,123.0,25.0,1.0,4.0,2.0,0.0,0.0,0.0,13.0,1.0,0.0,3.0,2.0,1.0,0.0,3.0,8.0,38.0,12.0,0.0,1.0,16.0,17.0,2.0,CA0150900
3,2020.0,63.0,153.0,0.0,37.0,0.0,0.0,17.0,90.0,30.0,0.0,2.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,9.0,39.0,13.0,0.0,0.0,6.0,22.0,4.0,CA0150900
4,2022.0,17.0,188.0,1.0,6.0,0.0,20.0,17.0,42.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,30.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,40.0,9.0,0.0,0.0,1.0,10.0,3.0,CA0150900
0,2017.0,70.0,199.0,3.0,9.0,0.0,1.0,20.0,81.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,67.0,6.0,0.0,0.0,10.0,11.0,3.0,CA0151100
1,2018.0,52.0,215.0,1.0,27.0,0.0,6.0,14.0,57.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,14.0,3.0,0.0,0.0,0.0,3.0,47.0,7.0,0.0,0.0,13.0,12.0,4.0,CA0151100
2,2019.0,51.0,287.0,1.0,19.0,0.0,1.0,20.0,89.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,12.0,0.0,4.0,0.0,3.0,7.0,40.0,7.0,0.0,2.0,19.0,12.0,5.0,CA0151100
3,2020.0,61.0,154.0,3.0,20.0,0.0,0.0,8.0,75.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,5.0,19.0,2.0,0.0,1.0,6.0,30.0,4.0,CA0151100
4,2022.0,41.0,191.0,1.0,5.0,0.0,8.0,1.0,46.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,38.0,14.0,0.0,0.0,8.0,23.0,6.0,CA0151100
0,2022.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CA0151200
0,2017.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0151400
1,2018.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0151400
2,2019.0,2.0,1.0,0.0,2.0,0.0,0.0,5.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0151400
3,2020.0,4.0,5.0,0.0,0.0,0.0,0.0,17.0,22.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,10.0,1.0,CA0151400
4,2022.0,5.0,12.0,0.0,2.0,0.0,0.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,1.0,CA0151400
0,2017.0,2.0,18.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,CA0151500
1,2018.0,7.0,19.0,0.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,CA0151500
2,2019.0,7.0,12.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,CA0151500
3,2020.0,4.0,18.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0151500
4,2022.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,CA0151500
0,2018.0,45.0,21.0,4.0,2.0,0.0,23.0,1.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,123.0,0.0,0.0,0.0,11.0,56.0,3.0,CA0152100
1,2019.0,66.0,40.0,0.0,6.0,0.0,22.0,0.0,25.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,17.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,132.0,2.0,0.0,0.0,7.0,59.0,1.0,CA0152100
2,2020.0,15.0,28.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,1.0,0.0,1.0,9.0,21.0,0.0,CA0152100
3,2022.0,33.0,24.0,0.0,2.0,0.0,14.0,0.0,18.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,63.0,5.0,0.0,0.0,14.0,81.0,0.0,CA0152100
0,2017.0,0.0,78.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CA0152200
1,2018.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CA0152200
2,2019.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,CA0152200
3,2020.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,CA0152200
4,2022.0,0.0,16.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,CA0152200
0,2021.0,1.0,3.0,0.0,0.0,0.0,0.0,204.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,CA0159920
1,2022.0,4.0,62.0,0.0,0.0,0.0,0.0,984.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,99.0,0.0,0.0,14.0,10.0,0.0,CA0159920
0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0159926
1,2022.0,0.0,6.0,0.0,0.0,0.0,0.0,136.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CA0159926
0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0159930
1,2022.0,0.0,1.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0159930
0,2021.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0159960
1,2022.0,3.0,5.0,0.0,0.0,0.0,1.0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,CA0159960
0,2017.0,97.0,764.0,0.0,39.0,0.0,0.0,104.0,639.0,104.0,0.0,7.0,5.0,4.0,0.0,0.0,20.0,0.0,0.0,21.0,4.0,0.0,1.0,8.0,9.0,36.0,26.0,0.0,0.0,9.0,42.0,8.0,CA0160000
1,2018.0,123.0,1023.0,3.0,30.0,3.0,2.0,115.0,526.0,118.0,1.0,7.0,14.0,2.0,0.0,0.0,24.0,0.0,0.0,27.0,1.0,0.0,0.0,4.0,9.0,58.0,23.0,0.0,0.0,8.0,36.0,14.0,CA0160000
2,2019.0,122.0,1122.0,1.0,42.0,0.0,3.0,150.0,631.0,133.0,1.0,2.0,14.0,12.0,0.0,0.0,38.0,4.0,0.0,18.0,1.0,1.0,0.0,7.0,13.0,49.0,26.0,0.0,0.0,16.0,47.0,10.0,CA0160000
3,2020.0,97.0,846.0,3.0,35.0,0.0,0.0,77.0,623.0,95.0,1.0,1.0,10.0,3.0,0.0,0.0,15.0,3.0,1.0,13.0,1.0,0.0,0.0,6.0,18.0,44.0,22.0,0.0,0.0,15.0,44.0,10.0,CA0160000
4,2021.0,6.0,200.0,0.0,5.0,0.0,16.0,16.0,47.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,0.0,0.0,3.0,5.0,0.0,CA0160000
5,2022.0,35.0,226.0,2.0,16.0,0.0,121.0,42.0,338.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,9.0,7.0,0.0,12.0,2.0,2.0,14.0,2.0,13.0,69.0,16.0,0.0,0.0,19.0,18.0,3.0,CA0160000
0,2017.0,55.0,233.0,0.0,10.0,17.0,7.0,41.0,145.0,42.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,8.0,1.0,0.0,0.0,3.0,5.0,45.0,2.0,0.0,0.0,12.0,17.0,3.0,CA0160100
1,2018.0,67.0,365.0,1.0,22.0,20.0,8.0,50.0,106.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,2.0,0.0,2.0,5.0,39.0,10.0,0.0,0.0,4.0,18.0,5.0,CA0160100
2,2019.0,52.0,282.0,0.0,12.0,25.0,5.0,66.0,120.0,53.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,32.0,6.0,0.0,0.0,7.0,13.0,6.0,CA0160100
3,2020.0,71.0,198.0,1.0,15.0,4.0,2.0,58.0,78.0,27.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,4.0,2.0,18.0,13.0,0.0,0.0,9.0,24.0,4.0,CA0160100
4,2021.0,14.0,90.0,0.0,0.0,0.0,25.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,14.0,1.0,0.0,0.0,1.0,3.0,0.0,CA0160100
5,2022.0,33.0,282.0,0.0,7.0,0.0,41.0,37.0,30.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,7.0,1.0,1.0,7.0,5.0,1.0,0.0,3.0,4.0,31.0,4.0,0.0,0.0,5.0,28.0,9.0,CA0160100
0,2017.0,131.0,715.0,5.0,58.0,2.0,13.0,110.0,401.0,146.0,2.0,9.0,20.0,0.0,0.0,0.0,62.0,6.0,1.0,36.0,7.0,1.0,6.0,4.0,30.0,178.0,17.0,0.0,4.0,37.0,40.0,17.0,CA0160200
1,2018.0,150.0,888.0,1.0,80.0,0.0,15.0,118.0,386.0,163.0,2.0,10.0,20.0,0.0,0.0,0.0,136.0,24.0,0.0,33.0,2.0,3.0,0.0,5.0,28.0,224.0,14.0,0.0,1.0,33.0,38.0,24.0,CA0160200
2,2019.0,133.0,920.0,3.0,115.0,1.0,14.0,125.0,526.0,177.0,2.0,6.0,25.0,0.0,0.0,0.0,131.0,9.0,1.0,18.0,4.0,1.0,2.0,4.0,15.0,202.0,11.0,0.0,0.0,33.0,52.0,31.0,CA0160200
3,2020.0,157.0,755.0,0.0,52.0,0.0,4.0,113.0,525.0,162.0,2.0,4.0,13.0,0.0,0.0,0.0,73.0,0.0,0.0,26.0,4.0,0.0,0.0,3.0,22.0,148.0,34.0,0.0,0.0,46.0,39.0,18.0,CA0160200
4,2021.0,19.0,650.0,1.0,22.0,0.0,111.0,101.0,85.0,0.0,1.0,3.0,9.0,0.0,0.0,0.0,10.0,12.0,0.0,10.0,1.0,0.0,0.0,1.0,5.0,78.0,16.0,0.0,0.0,14.0,23.0,1.0,CA0160200
5,2022.0,94.0,1143.0,3.0,18.0,0.0,268.0,195.0,235.0,0.0,3.0,3.0,31.0,0.0,0.0,0.0,63.0,15.0,1.0,14.0,1.0,0.0,1.0,9.0,14.0,189.0,20.0,0.0,0.0,35.0,83.0,2.0,CA0160200
0,2017.0,105.0,247.0,1.0,32.0,0.0,6.0,54.0,254.0,51.0,0.0,4.0,3.0,0.0,0.0,0.0,11.0,3.0,0.0,3.0,3.0,0.0,0.0,8.0,12.0,83.0,10.0,0.0,0.0,12.0,25.0,17.0,CA0160300
1,2018.0,94.0,306.0,0.0,26.0,1.0,8.0,93.0,193.0,66.0,0.0,1.0,11.0,0.0,0.0,0.0,11.0,4.0,0.0,8.0,2.0,1.0,1.0,6.0,12.0,78.0,9.0,0.0,6.0,12.0,26.0,8.0,CA0160300
2,2019.0,118.0,243.0,2.0,16.0,0.0,3.0,68.0,160.0,68.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,4.0,71.0,5.0,0.0,1.0,11.0,12.0,19.0,CA0160300
3,2020.0,90.0,287.0,0.0,10.0,0.0,6.0,76.0,306.0,34.0,1.0,2.0,11.0,0.0,0.0,0.0,8.0,5.0,1.0,8.0,1.0,0.0,0.0,3.0,7.0,49.0,13.0,0.0,2.0,3.0,24.0,15.0,CA0160300
4,2021.0,16.0,180.0,0.0,3.0,0.0,32.0,59.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,1.0,0.0,1.0,5.0,3.0,49.0,6.0,0.0,0.0,2.0,13.0,1.0,CA0160300
5,2022.0,50.0,395.0,0.0,8.0,0.0,71.0,131.0,104.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,12.0,2.0,0.0,10.0,0.0,0.0,2.0,4.0,5.0,113.0,22.0,0.0,0.0,23.0,39.0,8.0,CA0160300
0,2022.0,6.0,120.0,0.0,8.0,0.0,14.0,26.0,24.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,16.0,2.0,0.0,0.0,6.0,2.0,2.0,CA0160800
0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA0169940
1,2022.0,2.0,10.0,0.0,0.0,0.0,0.0,237.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,CA0169940
0,2017.0,158.0,512.0,2.0,20.0,0.0,5.0,32.0,636.0,109.0,1.0,6.0,8.0,0.0,0.0,0.0,10.0,1.0,0.0,6.0,3.0,0.0,0.0,5.0,3.0,119.0,20.0,0.0,1.0,20.0,55.0,18.0,CA0170000
1,2018.0,154.0,539.0,3.0,27.0,0.0,8.0,25.0,459.0,87.0,0.0,5.0,7.0,0.0,0.0,0.0,22.0,1.0,0.0,6.0,2.0,0.0,0.0,3.0,6.0,118.0,12.0,0.0,3.0,21.0,39.0,13.0,CA0170000
2,2019.0,145.0,370.0,2.0,13.0,0.0,1.0,2.0,393.0,84.0,0.0,5.0,1.0,0.0,0.0,0.0,20.0,4.0,0.0,5.0,4.0,0.0,0.0,1.0,2.0,96.0,10.0,0.0,4.0,23.0,32.0,8.0,CA0170000
3,2020.0,135.0,256.0,4.0,27.0,0.0,3.0,1.0,265.0,56.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,71.0,7.0,0.0,1.0,12.0,22.0,9.0,CA0170000
4,2021.0,14.0,14.0,0.0,4.0,0.0,10.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,2.0,0.0,CA0170000
